parid,rho_epi,tau_epi,beta1_joint,beta2_joint,beta3_joint,beta4_joint,beta5_joint,beta6_joint,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq_epi,kappa,S_0,E_0,I_0,A_0,R_0,pop_0,rho_end,tau_end,sig_sq_end
432,0.9271382268353806,2.785870777675882,9.090703432539138,5.898171421550615,9.673453818573675,3.3988931362599026,2.1608489270710596,3.1938161963883864,0.9743008988210932,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.9655172415862068,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.9271382268353806,2.785870777675882,3.9655172415862068
433,0.09696109098969637,15.406964437570423,5.383772408120021,0.2259573210491611,7.656053584303408,9.29374101811632,2.7239400272083105,1.6101694720805169,0.961898917146027,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.137931034655172,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.09696109098969637,15.406964437570423,4.137931034655172
434,0.03928531572743829,17.77171136229299,6.0425204717786345,7.9503492337838555,4.809765634645984,1.5733454105489004,2.108674299295363,2.938279512578851,0.9670302045065909,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.137931034655172,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.03928531572743829,17.77171136229299,4.137931034655172
435,0.08561075927520152,1.9039636058732867,2.200903280952407,9.008879535930623,6.319495807769886,0.10536129452514345,7.541398087296626,5.765929855829691,0.9619865744840354,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.137931034655172,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.08561075927520152,1.9039636058732867,4.137931034655172
436,0.9574645473218718,7.651517137885094,9.578425281257617,5.259036587559671,9.41665527183808,3.4063500777892655,2.7946915973663926,2.091263994434098,0.9804999272804708,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.310344827724138,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.9574645473218718,7.651517137885094,4.310344827724138
437,0.7040799257135183,14.810338934883475,7.4567614102485384,9.686052834180845,1.7354898838208943,4.621450056394113,5.868828182987479,3.8164382294416006,0.9752427644911222,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.310344827724138,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.7040799257135183,14.810338934883475,4.310344827724138
438,0.15809810072169908,6.726984453154728,5.9283294020567014,0.8615406867873245,1.0565987191724502,8.742597310463909,1.480678728236589,6.833635978717344,0.9753350774641149,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.310344827724138,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.15809810072169908,6.726984453154728,4.310344827724138
439,0.5869508592272936,17.377273198449984,6.868565923381816,6.918900080798967,0.01145665400895446,2.6438108978698636,5.776773258534694,8.366690403945162,0.9647520927712321,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.482758620793104,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.5869508592272936,17.377273198449984,4.482758620793104
440,0.3830512111302812,11.952572681708261,3.890965737547681,7.317303638242234,6.315289074923511,8.1192626759428,3.0598357885565557,9.234934842756156,0.9723165569128468,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.482758620793104,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.3830512111302812,11.952572681708261,4.482758620793104
441,0.24357635189968826,1.6839762767776847,7.3953278132525035,4.177896134206228,5.431054332750465,4.620476470401159,4.553417184469125,5.269545233350181,0.9815603861934505,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.482758620793104,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.24357635189968826,1.6839762767776847,4.482758620793104
442,0.2294526857078903,13.247837662464008,4.533024081575696,1.6352182704938218,4.4742291123544105,1.9838117210760078,0.7751350253732058,0.7761171352960233,0.9728797468473204,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.6551724138620685,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.2294526857078903,13.247837662464008,4.6551724138620685
443,0.4364887914160784,6.056359642185271,7.437086622487,5.091015357083733,5.170992778631403,4.569595309983087,6.1776282828398275,8.373425214248385,0.9577775456709787,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.6551724138620685,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.4364887914160784,6.056359642185271,4.6551724138620685
444,0.7465256312598105,4.414133643265814,9.019403904774498,8.287356326062133,1.4867672355976902,0.6985790221940097,6.480533220225852,1.5775157170410803,0.9861816669232212,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.6551724138620685,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.7465256312598105,4.414133643265814,4.6551724138620685
445,0.10903155926307745,18.5017245428171,3.766108509776517,7.413716228006129,4.356904416909369,1.342552309790241,0.26711233523214317,3.9839597471486474,0.9587891304050572,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.827586206931034,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.10903155926307745,18.5017245428171,4.827586206931034
446,0.7793605112182894,10.001887761289254,4.407505104877511,4.746218221787475,8.258466795261015,7.147676330344999,7.250768149080869,0.6873806063085188,0.9765161344083025,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.827586206931034,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.7793605112182894,10.001887761289254,4.827586206931034
447,0.01155489251329436,3.0838213672395796,1.3715941211455205,3.6526541697620796,9.365398685976993,4.2520125961091235,7.450621619609872,4.291110302426841,0.9886211159755476,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,4.827586206931034,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.01155489251329436,3.0838213672395796,4.827586206931034
448,0.9910676191522839,2.1692993654869497,1.4467631521806092,5.811450786841793,5.928651171677893,3.306428623123762,9.514721336357395,9.989662854933282,0.9904303581803106,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,5,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.9910676191522839,2.1692993654869497,5
449,0.4516768512665993,17.49184903432615,2.703391707766305,7.4938067284124905,3.680034776384571,6.890302156409157,5.338861267548507,5.5147107322529,0.9653680292307399,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,5,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.4516768512665993,17.49184903432615,5
450,0.6114353986197902,10.947856599465013,5.986032549227585,1.5220457510187415,9.637311771548301,8.395059455812284,6.5013730436336825,2.3680854503246684,0.9538379540317692,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,5,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6114353986197902,10.947856599465013,5
